date,area,average_price,code,houses_sold,no_of_crimes
4/1/2000,ealing,149701,E09000009,494,
5/1/2000,ealing,153334,E09000009,411,
6/1/2000,ealing,155191,E09000009,467,
7/1/2000,ealing,156899,E09000009,532,
8/1/2000,ealing,158659,E09000009,454,
9/1/2000,ealing,158829,E09000009,396,
10/1/2000,ealing,157042,E09000009,422,
11/1/2000,ealing,156617,E09000009,392,
12/1/2000,ealing,157342,E09000009,388,
1/1/2001,ealing,159483,E09000009,377,2705
2/1/2001,ealing,160992,E09000009,354,2574
3/1/2001,ealing,163828,E09000009,476,2865
4/1/2001,ealing,165509,E09000009,456,2902
5/1/2001,ealing,167827,E09000009,516,2879
6/1/2001,ealing,168655,E09000009,594,2987
7/1/2001,ealing,169734,E09000009,575,2851
8/1/2001,ealing,173686,E09000009,678,2760
9/1/2001,ealing,177658,E09000009,546,2757
10/1/2001,ealing,179856,E09000009,508,2928
11/1/2001,ealing,177919,E09000009,544,2951
12/1/2001,ealing,177139,E09000009,413,2796
1/1/2002,ealing,178154,E09000009,412,3031
2/1/2002,ealing,181826,E09000009,390,2608
3/1/2002,ealing,185613,E09000009,500,2873
4/1/2002,ealing,190470,E09000009,473,3170
5/1/2002,ealing,193306,E09000009,662,3198
6/1/2002,ealing,197100,E09000009,461,2868
7/1/2002,ealing,199214,E09000009,582,3030
8/1/2002,ealing,204196,E09000009,657,2983
9/1/2002,ealing,208311,E09000009,567,2942
10/1/2002,ealing,213391,E09000009,552,2833
11/1/2002,ealing,213914,E09000009,515,2709
12/1/2002,ealing,215626,E09000009,457,2602
1/1/2003,ealing,214973,E09000009,383,2818
2/1/2003,ealing,218803,E09000009,400,2688
3/1/2003,ealing,219128,E09000009,377,2973
4/1/2003,ealing,221546,E09000009,376,2691
5/1/2003,ealing,221371,E09000009,409,2872
6/1/2003,ealing,221573,E09000009,452,2870
7/1/2003,ealing,220705,E09000009,483,3115
8/1/2003,ealing,221299,E09000009,575,2881
9/1/2003,ealing,222089,E09000009,552,2924
10/1/2003,ealing,224164,E09000009,618,2908
11/1/2003,ealing,226069,E09000009,626,2597
12/1/2003,ealing,228550,E09000009,498,2597
1/1/2004,ealing,229859,E09000009,502,2897
2/1/2004,ealing,230519,E09000009,510,2884
3/1/2004,ealing,231657,E09000009,567,3079
4/1/2004,ealing,234888,E09000009,554,2937
5/1/2004,ealing,238668,E09000009,468,2982
6/1/2004,ealing,243308,E09000009,595,2858
7/1/2004,ealing,246214,E09000009,628,2831
8/1/2004,ealing,248541,E09000009,521,2746
9/1/2004,ealing,248637,E09000009,450,2792
10/1/2004,ealing,246355,E09000009,454,2752
11/1/2004,ealing,247226,E09000009,393,2738
12/1/2004,ealing,246591,E09000009,366,2575
1/1/2005,ealing,244937,E09000009,271,2725
2/1/2005,ealing,241052,E09000009,271,2549
3/1/2005,ealing,239429,E09000009,354,2687
4/1/2005,ealing,242940,E09000009,374,2724
5/1/2005,ealing,244911,E09000009,367,2869
6/1/2005,ealing,245663,E09000009,424,2937
7/1/2005,ealing,247401,E09000009,432,2798
8/1/2005,ealing,248384,E09000009,490,2678
9/1/2005,ealing,249674,E09000009,508,2736
10/1/2005,ealing,246674,E09000009,441,3020
11/1/2005,ealing,243406,E09000009,474,2927
12/1/2005,ealing,243992,E09000009,475,2677
1/1/2006,ealing,247594,E09000009,421,2818
2/1/2006,ealing,251239,E09000009,387,2547
3/1/2006,ealing,250284,E09000009,500,2953
4/1/2006,ealing,251679,E09000009,443,2805
5/1/2006,ealing,255038,E09000009,431,2990
6/1/2006,ealing,259625,E09000009,552,2959
7/1/2006,ealing,261997,E09000009,619,2843
8/1/2006,ealing,265047,E09000009,664,2674
9/1/2006,ealing,269299,E09000009,600,2906
10/1/2006,ealing,270345,E09000009,639,2777
11/1/2006,ealing,269520,E09000009,617,2979
12/1/2006,ealing,270808,E09000009,609,2551
1/1/2007,ealing,273569,E09000009,521,3000
2/1/2007,ealing,279643,E09000009,468,2649
3/1/2007,ealing,282097,E09000009,587,2817
4/1/2007,ealing,286146,E09000009,450,2550
5/1/2007,ealing,286842,E09000009,540,2874
6/1/2007,ealing,289264,E09000009,642,2628
7/1/2007,ealing,295486,E09000009,559,2667
8/1/2007,ealing,300586,E09000009,610,2625
9/1/2007,ealing,305955,E09000009,467,2497
10/1/2007,ealing,307579,E09000009,511,2879
11/1/2007,ealing,309936,E09000009,445,2802
12/1/2007,ealing,308303,E09000009,358,2588
1/1/2008,ealing,310173,E09000009,336,2755
2/1/2008,ealing,305649,E09000009,310,2724
3/1/2008,ealing,307788,E09000009,276,2483
4/1/2008,ealing,300884,E09000009,269,2468
5/1/2008,ealing,304014,E09000009,253,2680
6/1/2008,ealing,299363,E09000009,209,2555
7/1/2008,ealing,297370,E09000009,255,2770
8/1/2008,ealing,293303,E09000009,185,2508
9/1/2008,ealing,293399,E09000009,165,2467
10/1/2008,ealing,286906,E09000009,176,2872
11/1/2008,ealing,279322,E09000009,120,2621
12/1/2008,ealing,265723,E09000009,166,2337
1/1/2009,ealing,257539,E09000009,96,2567
2/1/2009,ealing,253953,E09000009,105,2477
3/1/2009,ealing,251130,E09000009,116,2791
4/1/2009,ealing,250917,E09000009,143,2552
5/1/2009,ealing,251077,E09000009,161,2693
6/1/2009,ealing,255022,E09000009,212,2757
7/1/2009,ealing,263724,E09000009,248,2755
8/1/2009,ealing,268788,E09000009,227,2729
9/1/2009,ealing,277406,E09000009,237,2684
10/1/2009,ealing,280529,E09000009,268,2749
11/1/2009,ealing,278843,E09000009,243,2587
12/1/2009,ealing,279575,E09000009,312,2392
1/1/2010,ealing,283234,E09000009,231,2506
2/1/2010,ealing,287882,E09000009,207,2673
3/1/2010,ealing,288740,E09000009,254,3106
4/1/2010,ealing,285639,E09000009,246,2985
5/1/2010,ealing,286726,E09000009,230,3244
6/1/2010,ealing,287130,E09000009,284,3195
7/1/2010,ealing,293318,E09000009,306,3401
8/1/2010,ealing,298161,E09000009,266,2868
9/1/2010,ealing,301225,E09000009,311,2769
10/1/2010,ealing,302710,E09000009,265,2953
11/1/2010,ealing,299906,E09000009,297,3010
12/1/2010,ealing,299238,E09000009,272,2451
1/1/2011,ealing,299150,E09000009,191,2571
2/1/2011,ealing,301738,E09000009,218,2648
3/1/2011,ealing,299740,E09000009,224,2943
4/1/2011,ealing,300859,E09000009,225,2914
5/1/2011,ealing,298099,E09000009,227,3156
6/1/2011,ealing,302247,E09000009,222,2846
7/1/2011,ealing,303832,E09000009,296,2833
8/1/2011,ealing,307331,E09000009,285,2939
9/1/2011,ealing,307754,E09000009,280,2287
10/1/2011,ealing,304246,E09000009,279,2697
11/1/2011,ealing,299592,E09000009,280,2653
12/1/2011,ealing,303095,E09000009,284,2392
1/1/2012,ealing,304690,E09000009,229,2712
2/1/2012,ealing,308315,E09000009,194,2335
3/1/2012,ealing,305323,E09000009,300,2790
4/1/2012,ealing,304805,E09000009,173,2399
5/1/2012,ealing,310931,E09000009,268,2708
6/1/2012,ealing,321734,E09000009,279,2589
7/1/2012,ealing,329312,E09000009,302,2741
8/1/2012,ealing,330626,E09000009,312,2598
9/1/2012,ealing,326083,E09000009,252,2421
10/1/2012,ealing,325862,E09000009,307,2576
11/1/2012,ealing,329404,E09000009,331,2704
12/1/2012,ealing,327288,E09000009,290,2405
1/1/2013,ealing,325025,E09000009,264,2373
2/1/2013,ealing,322278,E09000009,274,2281
3/1/2013,ealing,321594,E09000009,320,2215
4/1/2013,ealing,328639,E09000009,256,2193
5/1/2013,ealing,331103,E09000009,287,2210
6/1/2013,ealing,340097,E09000009,316,2247
7/1/2013,ealing,344200,E09000009,371,2475
8/1/2013,ealing,347294,E09000009,390,2157
9/1/2013,ealing,348839,E09000009,342,2106
10/1/2013,ealing,345781,E09000009,375,2231
11/1/2013,ealing,349247,E09000009,329,2226
12/1/2013,ealing,352969,E09000009,324,2019
1/1/2014,ealing,364514,E09000009,301,1995
2/1/2014,ealing,370620,E09000009,274,1871
3/1/2014,ealing,377756,E09000009,287,2163
4/1/2014,ealing,384904,E09000009,293,1970
5/1/2014,ealing,395085,E09000009,254,2123
6/1/2014,ealing,405196,E09000009,285,2225
7/1/2014,ealing,413032,E09000009,293,2380
8/1/2014,ealing,422701,E09000009,349,2097
9/1/2014,ealing,423808,E09000009,288,2145
10/1/2014,ealing,416777,E09000009,318,2371
11/1/2014,ealing,413242,E09000009,276,2185
12/1/2014,ealing,412835,E09000009,284,2187
1/1/2015,ealing,412383,E09000009,289,2091
2/1/2015,ealing,412002,E09000009,213,1961
3/1/2015,ealing,411636,E09000009,283,2210
4/1/2015,ealing,418826,E09000009,269,2109
5/1/2015,ealing,422372,E09000009,294,2429
6/1/2015,ealing,430234,E09000009,365,2442
7/1/2015,ealing,439529,E09000009,381,2388
8/1/2015,ealing,445829,E09000009,340,2173
9/1/2015,ealing,453923,E09000009,306,2234
10/1/2015,ealing,462653,E09000009,326,2349
11/1/2015,ealing,474405,E09000009,273,2299
12/1/2015,ealing,475935,E09000009,330,2327
1/1/2016,ealing,470507,E09000009,255,2226
2/1/2016,ealing,471280,E09000009,245,1904
3/1/2016,ealing,473105,E09000009,557,2163
4/1/2016,ealing,477227,E09000009,150,2332
5/1/2016,ealing,469890,E09000009,200,2535
6/1/2016,ealing,477207,E09000009,247,2486
7/1/2016,ealing,478453,E09000009,217,2589
8/1/2016,ealing,483847,E09000009,276,2404
9/1/2016,ealing,477486,E09000009,291,2388
10/1/2016,ealing,477266,E09000009,197,2380
11/1/2016,ealing,475630,E09000009,269,2182
12/1/2016,ealing,485390,E09000009,272,2353
1/1/2017,ealing,489364,E09000009,200,2119
2/1/2017,ealing,489687,E09000009,215,2176
3/1/2017,ealing,485942,E09000009,293,2435
4/1/2017,ealing,482245,E09000009,195,2253
5/1/2017,ealing,486263,E09000009,199,2450
6/1/2017,ealing,483875,E09000009,249,2468
7/1/2017,ealing,489318,E09000009,248,2555
8/1/2017,ealing,488418,E09000009,268,2293
9/1/2017,ealing,489068,E09000009,233,2245
10/1/2017,ealing,482447,E09000009,217,2648
11/1/2017,ealing,479332,E09000009,221,2555
12/1/2017,ealing,469146,E09000009,249,2120
1/1/2018,ealing,473631,E09000009,216,2300
2/1/2018,ealing,476731,E09000009,199,2073
3/1/2018,ealing,483878,E09000009,236,2281
4/1/2018,ealing,481101,E09000009,211,2290
5/1/2018,ealing,473140,E09000009,220,2421
6/1/2018,ealing,476828,E09000009,257,2293
7/1/2018,ealing,478376,E09000009,256,2514
8/1/2018,ealing,485596,E09000009,274,2274
9/1/2018,ealing,485266,E09000009,236,2420
10/1/2018,ealing,481233,E09000009,217,2554
11/1/2018,ealing,482905,E09000009,279,2595
12/1/2018,ealing,481922,E09000009,191,2292
1/1/2019,ealing,483336,E09000009,186,2550
2/1/2019,ealing,476525,E09000009,183,2462
3/1/2019,ealing,466492,E09000009,233,2900
4/1/2019,ealing,461320,E09000009,185,2505
5/1/2019,ealing,465025,E09000009,218,2610
6/1/2019,ealing,472063,E09000009,194,2564
7/1/2019,ealing,473089,E09000009,224,2824
8/1/2019,ealing,473808,E09000009,272,2611
9/1/2019,ealing,475064,E09000009,199,2639
10/1/2019,ealing,478329,E09000009,190,2713
11/1/2019,ealing,475304,E09000009,164,2808
12/1/2019,ealing,470862,E09000009,,2608
1/1/2020,ealing,473268,E09000009,,2697
1/1/1995,enfield,72515,E09000010,327,
2/1/1995,enfield,73155,E09000010,302,
3/1/1995,enfield,72190,E09000010,437,
4/1/1995,enfield,71443,E09000010,337,
5/1/1995,enfield,70631,E09000010,393,
6/1/1995,enfield,71348,E09000010,428,
7/1/1995,enfield,71838,E09000010,390,
8/1/1995,enfield,72238,E09000010,411,
9/1/1995,enfield,71725,E09000010,432,
10/1/1995,enfield,72349,E09000010,377,
11/1/1995,enfield,71988,E09000010,424,
12/1/1995,enfield,72391,E09000010,443,
1/1/1996,enfield,71544,E09000010,324,
2/1/1996,enfield,71070,E09000010,334,
2/1/1996,enfield,71070,E09000030,,
2/1/1996,tower hamlets,71070,E09000010,,
2/1/1996,tower hamlets,71070,E09000030,168,
3/1/1996,enfield,71544,E09000010,460,
4/1/1996,enfield,72517,E09000010,381,
5/1/1996,enfield,73630,E09000010,452,
6/1/1996,enfield,74158,E09000010,444,
7/1/1996,enfield,74456,E09000010,531,
8/1/1996,enfield,75286,E09000010,497,
9/1/1996,enfield,75749,E09000010,453,
10/1/1996,enfield,75934,E09000010,457,
11/1/1996,enfield,75977,E09000010,589,
12/1/1996,enfield,76879,E09000010,552,
1/1/1997,enfield,77693,E09000010,398,
2/1/1997,enfield,78081,E09000010,407,
3/1/1997,enfield,78402,E09000010,460,
4/1/1997,enfield,79604,E09000010,469,
5/1/1997,enfield,81701,E09000010,520,
6/1/1997,enfield,83859,E09000010,568,
7/1/1997,enfield,85030,E09000010,625,
8/1/1997,enfield,86409,E09000010,539,
9/1/1997,enfield,86688,E09000010,548,
10/1/1997,enfield,87915,E09000010,528,
11/1/1997,enfield,87988,E09000010,500,
12/1/1997,enfield,89945,E09000010,519,
1/1/1998,enfield,90496,E09000010,410,
2/1/1998,enfield,91921,E09000010,416,
3/1/1998,enfield,91817,E09000010,510,
4/1/1998,enfield,92143,E09000010,467,
5/1/1998,enfield,91518,E09000010,443,
6/1/1998,enfield,91219,E09000010,540,
7/1/1998,enfield,92697,E09000010,634,
8/1/1998,enfield,94160,E09000010,505,
9/1/1998,enfield,95474,E09000010,580,
10/1/1998,enfield,95077,E09000010,495,
11/1/1998,enfield,94977,E09000010,561,
12/1/1998,enfield,94863,E09000010,531,
1/1/1999,enfield,94831,E09000010,399,
2/1/1999,enfield,95082,E09000010,389,
3/1/1999,enfield,95551,E09000010,476,
4/1/1999,enfield,97457,E09000010,470,
5/1/1999,enfield,99422,E09000010,478,
6/1/1999,enfield,101265,E09000010,628,
7/1/1999,enfield,102427,E09000010,716,
8/1/1999,enfield,104178,E09000010,634,
9/1/1999,enfield,105624,E09000010,586,
10/1/1999,enfield,107849,E09000010,595,
11/1/1999,enfield,109730,E09000010,591,
12/1/1999,enfield,110428,E09000010,582,
1/1/2000,enfield,111689,E09000010,451,
2/1/2000,enfield,112877,E09000010,444,
3/1/2000,enfield,116373,E09000010,559,
4/1/2000,enfield,118217,E09000010,424,
5/1/2000,enfield,120935,E09000010,501,
6/1/2000,enfield,122881,E09000010,485,
7/1/2000,enfield,124835,E09000010,514,
8/1/2000,enfield,125647,E09000010,474,
9/1/2000,enfield,126041,E09000010,483,
10/1/2000,enfield,127811,E09000010,445,
11/1/2000,enfield,127358,E09000010,475,
12/1/2000,enfield,127408,E09000010,473,
1/1/2001,enfield,125851,E09000010,425,2116
2/1/2001,enfield,127577,E09000010,411,2038
3/1/2001,enfield,128245,E09000010,506,2360
4/1/2001,enfield,130619,E09000010,466,2173
5/1/2001,enfield,131946,E09000010,615,2300
6/1/2001,enfield,134910,E09000010,700,2031
7/1/2001,enfield,136380,E09000010,698,2207
8/1/2001,enfield,139076,E09000010,750,2243
9/1/2001,enfield,141172,E09000010,646,2191
10/1/2001,enfield,143385,E09000010,681,2474
11/1/2001,enfield,144954,E09000010,671,2316
12/1/2001,enfield,144443,E09000010,504,2078
1/1/2002,enfield,144678,E09000010,440,2281
2/1/2002,enfield,145085,E09000010,487,2034
3/1/2002,enfield,147046,E09000010,599,2285
4/1/2002,enfield,149140,E09000010,623,2370
5/1/2002,enfield,151451,E09000010,733,2567
6/1/2002,enfield,154921,E09000010,522,2109
7/1/2002,enfield,159583,E09000010,763,2230
8/1/2002,enfield,163246,E09000010,736,2078
9/1/2002,enfield,169030,E09000010,568,2076
10/1/2002,enfield,173956,E09000010,653,2273
11/1/2002,enfield,178760,E09000010,559,2271
12/1/2002,enfield,180595,E09000010,554,2034
1/1/2003,enfield,182113,E09000010,516,2488
2/1/2003,enfield,184682,E09000010,498,2029
3/1/2003,enfield,188076,E09000010,421,2527
4/1/2003,enfield,188273,E09000010,456,2412
5/1/2003,enfield,189206,E09000010,424,2302
6/1/2003,enfield,189793,E09000010,508,2261
7/1/2003,enfield,192574,E09000010,574,2365
8/1/2003,enfield,193342,E09000010,526,2175
9/1/2003,enfield,193259,E09000010,535,2190
10/1/2003,enfield,194368,E09000010,668,2175
11/1/2003,enfield,195174,E09000010,570,2224
12/1/2003,enfield,196011,E09000010,625,2369
1/1/2004,enfield,195656,E09000010,437,2685
2/1/2004,enfield,195880,E09000010,532,2271
3/1/2004,enfield,196929,E09000010,549,2381
4/1/2004,enfield,200131,E09000010,499,2275
5/1/2004,enfield,205044,E09000010,506,2218
6/1/2004,enfield,208076,E09000010,565,2290
7/1/2004,enfield,209454,E09000010,672,2139
8/1/2004,enfield,210187,E09000010,574,2025
9/1/2004,enfield,212091,E09000010,534,2032
10/1/2004,enfield,212749,E09000010,476,2233
11/1/2004,enfield,212126,E09000010,445,2437
12/1/2004,enfield,211855,E09000010,423,2112
1/1/2005,enfield,211130,E09000010,294,2125
2/1/2005,enfield,211116,E09000010,302,1965
3/1/2005,enfield,211401,E09000010,344,2078
4/1/2005,enfield,212264,E09000010,357,2242
5/1/2005,enfield,214255,E09000010,363,2193
6/1/2005,enfield,213362,E09000010,429,2032
7/1/2005,enfield,213662,E09000010,528,2115
8/1/2005,enfield,211684,E09000010,480,1941
9/1/2005,enfield,212393,E09000010,471,2114
10/1/2005,enfield,211578,E09000010,435,1967
11/1/2005,enfield,213840,E09000010,497,2011
12/1/2005,enfield,213899,E09000010,558,2067
1/1/2006,enfield,214069,E09000010,422,2205
2/1/2006,enfield,213136,E09000010,404,2066
3/1/2006,enfield,212404,E09000010,540,2215
4/1/2006,enfield,214323,E09000010,419,2213
5/1/2006,enfield,215853,E09000010,515,2240
6/1/2006,enfield,218910,E09000010,589,2141
7/1/2006,enfield,220262,E09000010,543,2043
8/1/2006,enfield,222090,E09000010,599,1898
9/1/2006,enfield,224114,E09000010,611,2003
10/1/2006,enfield,225897,E09000010,593,2192
11/1/2006,enfield,226400,E09000010,551,2118
12/1/2006,enfield,227042,E09000010,526,1868
1/1/2007,enfield,228591,E09000010,447,2171
2/1/2007,enfield,230986,E09000010,450,2047
3/1/2007,enfield,232000,E09000010,519,2237
4/1/2007,enfield,233559,E09000010,485,2171
5/1/2007,enfield,235672,E09000010,583,2180
6/1/2007,enfield,241066,E09000010,600,2012
7/1/2007,enfield,248178,E09000010,618,1864
8/1/2007,enfield,254281,E09000010,641,1723
9/1/2007,enfield,256719,E09000010,542,1749
10/1/2007,enfield,255341,E09000010,577,2053
11/1/2007,enfield,255010,E09000010,545,2080
12/1/2007,enfield,255537,E09000010,409,1823
1/1/2008,enfield,256572,E09000010,361,2214
2/1/2008,enfield,257164,E09000010,380,2045
3/1/2008,enfield,254573,E09000010,311,2068
4/1/2008,enfield,254069,E09000010,293,2086
5/1/2008,enfield,252871,E09000010,267,2057
6/1/2008,enfield,251091,E09000010,253,2057
7/1/2008,enfield,249164,E09000010,290,2022
8/1/2008,enfield,243580,E09000010,232,1695
9/1/2008,enfield,240810,E09000010,177,1784
10/1/2008,enfield,236345,E09000010,197,1966
11/1/2008,enfield,228804,E09000010,152,1904
12/1/2008,enfield,225029,E09000010,165,1903
1/1/2009,enfield,218634,E09000010,88,1932
2/1/2009,enfield,219316,E09000010,149,1822
3/1/2009,enfield,214101,E09000010,137,2022
4/1/2009,enfield,214281,E09000010,168,1939
5/1/2009,enfield,213527,E09000010,193,1870
6/1/2009,enfield,220342,E09000010,149,2158
7/1/2009,enfield,222874,E09000010,249,1910
8/1/2009,enfield,227008,E09000010,254,1890
9/1/2009,enfield,226748,E09000010,249,1874
10/1/2009,enfield,228465,E09000010,307,1993
11/1/2009,enfield,228971,E09000010,281,1921
12/1/2009,enfield,229652,E09000010,314,1771
1/1/2010,enfield,232752,E09000010,200,1918
2/1/2010,enfield,236894,E09000010,193,1914
3/1/2010,enfield,239224,E09000010,266,2202
4/1/2010,enfield,239051,E09000010,243,1933
5/1/2010,enfield,238994,E09000010,233,2004
6/1/2010,enfield,242128,E09000010,240,2067
7/1/2010,enfield,245935,E09000010,282,2058
8/1/2010,enfield,248091,E09000010,287,1769
9/1/2010,enfield,246254,E09000010,245,1885
10/1/2010,enfield,245078,E09000010,232,2113
11/1/2010,enfield,244642,E09000010,222,1969
12/1/2010,enfield,246486,E09000010,245,1717
1/1/2011,enfield,246396,E09000010,182,2059
2/1/2011,enfield,243641,E09000010,201,2054
3/1/2011,enfield,240271,E09000010,174,2027
4/1/2011,enfield,238131,E09000010,203,1909
5/1/2011,enfield,234490,E09000010,183,2100
6/1/2011,enfield,234802,E09000010,233,2155
7/1/2011,enfield,236705,E09000010,240,2037
8/1/2011,enfield,243949,E09000010,266,2002
9/1/2011,enfield,246731,E09000010,234,1747
10/1/2011,enfield,246757,E09000010,278,1917
11/1/2011,enfield,246152,E09000010,260,1947
12/1/2011,enfield,245870,E09000010,263,1635
1/1/2012,enfield,245201,E09000010,207,1636
2/1/2012,enfield,241211,E09000010,229,1777
3/1/2012,enfield,238119,E09000010,309,2085
4/1/2012,enfield,238951,E09000010,203,1802
5/1/2012,enfield,241601,E09000010,232,2027
6/1/2012,enfield,246589,E09000010,234,1950
7/1/2012,enfield,247630,E09000010,225,1853
8/1/2012,enfield,252055,E09000010,278,1901
9/1/2012,enfield,254222,E09000010,219,1694
10/1/2012,enfield,255359,E09000010,201,2067
11/1/2012,enfield,256117,E09000010,243,2030
12/1/2012,enfield,254952,E09000010,221,1842
1/1/2013,enfield,257977,E09000010,181,1780
2/1/2013,enfield,254621,E09000010,215,1789
3/1/2013,enfield,255208,E09000010,215,1781
4/1/2013,enfield,250979,E09000010,211,1730
5/1/2013,enfield,253467,E09000010,284,1876
6/1/2013,enfield,255051,E09000010,245,1966
7/1/2013,enfield,260420,E09000010,327,1917
8/1/2013,enfield,266535,E09000010,322,1874
9/1/2013,enfield,268408,E09000010,324,1868
10/1/2013,enfield,271406,E09000010,373,1932
11/1/2013,enfield,270460,E09000010,375,1921
12/1/2013,enfield,274721,E09000010,344,1921
1/1/2014,enfield,273452,E09000010,326,1878
2/1/2014,enfield,275164,E09000010,334,1760
3/1/2014,enfield,276980,E09000010,333,1996
4/1/2014,enfield,281241,E09000010,302,1745
5/1/2014,enfield,285433,E09000010,306,1956
